frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,uid,site_id,family,method,repeat,run_id,raw_file
300,True,True,1.0,1.0,300,300,1782628490,5.979664,6.38414385,6.43930762,,300,,{},0.13333333333333333,0.8666666666666667,0.8666666666666667,0.0009999903260474086,0.00099999875739178,0.008726559432082812,0.008726615741308697,0.9999908347639845,0.9999999998990591,17.48118603392076,0.3496237206784153,0,panda,df44e1636782557b5abbc632834a1ece131221f4fc404be790941389867a2cd3,trajectory_016,smooth,cr_ik,2,panda_trajectory_016_cr_ik_r2,runs/panda_trajectory_016_cr_ik_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,52453574,0.1679875,0.2155645,0.2756416199999999,,300,,{},0.0,0.0,0.0,0.0007123794604341897,0.0007361178186316988,0.0006792078077671958,0.0007275608745429058,0.7123794604341896,0.6163503125407068,2.2388233578040038,0.04477646715608007,0,panda,fc43b28e1ef0f4315f89dd747d1dce530589fa33f04e25f828aae6278d154bf1,trajectory_010,smooth,trac_task_20ms,2,panda_trajectory_010_trac_task_20ms_r2,runs/panda_trajectory_010_trac_task_20ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1121297274,3.7636975,3.90336215,4.20993287,,300,,{},0.0,1.0,0.9966666666666667,2.0602447070563424e-05,2.2505087920351384e-05,0.0004765767094141271,0.0005091547045370974,0.05461166812714683,0.9211200648341376,9.24181448076526,0.18483628961530524,0,panda,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,trajectory_074,high_curvature,two_step_predictive,1,panda_trajectory_074_two_step_predictive_r1,runs/panda_trajectory_074_two_step_predictive_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1862220515,6.207253,6.35927505,6.5283485699999995,,300,,{},0.0,1.0,1.0,0.0005844235473492972,0.0005963159843523458,0.001525502968925465,0.0016825674214284326,0.5844235473492972,0.6334036644596089,6.152741465242964,0.1230548293048593,0,panda,0947026b3677880f22d0f6f4f7dd7fb9b0dee71bde71d85a87c811f8ee530ce6,trajectory_024,near_singular,two_step_sigma,1,panda_trajectory_024_two_step_sigma_r1,runs/panda_trajectory_024_two_step_sigma_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1817639402,6.1392065,6.31343865,6.44118505,,300,,{},0.0,1.0,1.0,0.0001811080505823118,0.00027781754504123656,0.0019848787626892276,0.0030703894386253272,0.2274503518937443,0.999999944371218,4.876544655589776,0.09753089311179551,0,panda,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,trajectory_053,joint_limit_return,two_step_sigma,0,panda_trajectory_053_two_step_sigma_r0,runs/panda_trajectory_053_two_step_sigma_r0.jsonl.gz
300,False,False,0.07333333333333333,0.07333333333333333,22,22,1776075220,6.0564125,6.11988755,6.15683359,20,20,position_tolerance+orientation_tolerance,"{""position_tolerance+orientation_tolerance"":278}",0.93,0.07,0.07,0.0009999912238603395,0.0009999924651896163,0.008726559390455036,0.008726560126872628,0.9999912238603395,0.8513802341506336,7.356942586770394,0.1471388517354079,0,panda,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,trajectory_005,smooth,single_step_reserve,1,panda_trajectory_005_single_step_reserve_r1,runs/panda_trajectory_005_single_step_reserve_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1122329897,3.7763175,3.8735466,3.93453364,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,2.927160959855654e-05,3.322790636562682e-05,0.000493093229042476,0.0006498367773528448,0.056504321861039424,0.6510933199986924,9.261382127092421,0.18522764254184843,0,panda,140dabfd29d6d5c2fbd3588d5fff9808e34e13c505070d185fa8d5eea0cd8289,trajectory_071,high_curvature,two_step_predictive,0,panda_trajectory_071_two_step_predictive_r0,runs/panda_trajectory_071_two_step_predictive_r0.jsonl.gz
300,False,False,0.28,0.28,84,84,1143338435,5.2082575,5.2568128,5.29232949,61,61,internal_nonconvergence+position_tolerance+orientation_tolerance,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":216}",0.0,0.0,0.0,0.000716845707232849,0.0007707121841875613,0.0017597901878722221,0.004908260311524382,0.716845707232849,1.0,9.251122599044384,0.18502245198088765,0,panda,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,trajectory_005,smooth,trac_task_5ms,1,panda_trajectory_005_trac_task_5ms_r1,runs/panda_trajectory_005_trac_task_5ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1152462111,3.8137445,4.2357101,4.44748538,,300,,{},0.0033333333333333335,0.9966666666666667,0.9933333333333333,0.00013253654890274213,0.000580259478252984,0.004674227269396528,0.005628523930604264,0.5357766783283452,0.9999999999999968,2.7191545440774134,0.054383090881548274,0,panda,ffaabb719fe344e26a3ace6121ad9aa63deeeaf6be4e90ad76219dafa0642fd9,trajectory_013,smooth,two_step_predictive,0,panda_trajectory_013_two_step_predictive_r0,runs/panda_trajectory_013_two_step_predictive_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1259370131,4.1883015,4.3713638,4.903726039999999,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,0.0009999900375274537,0.0009999967024167727,0.00872656871408972,0.008726640232304407,0.9999923112526986,0.8431909516877182,10.51155701088569,0.2102311402177138,0,panda,df08692c7b2eadcbd67d39e863103437a360bf3bf3789377b3135f5f72f8bffc,trajectory_056,joint_limit_return,single_step_reserve,0,panda_trajectory_056_single_step_reserve_r0,runs/panda_trajectory_056_single_step_reserve_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1245941444,4.154803,4.32149825,4.6194594599999945,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,0.0009999899945454171,0.000999990098379409,0.008726559010097284,0.008726562034334813,0.9999900048581969,0.8936605258112218,13.919347099855592,0.27838694199711184,0,panda,1dbf7fd1392f9c76bac68d43d8f91b06649a92d6e9150a42f2a07fbdbdba9fba,trajectory_066,high_curvature,single_step_reserve,2,panda_trajectory_066_single_step_reserve_r2,runs/panda_trajectory_066_single_step_reserve_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,56023648,0.1686285,0.27772159999999996,0.35588523,,300,,{},0.0,0.0,0.0,0.0007844999094714965,0.0008859630204931724,0.001766161130384668,0.005725855675920962,0.7844999094714965,0.6580203960608688,5.467000906682781,0.10934001813365563,0,panda,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,trajectory_047,joint_limit_return,trac_task_5ms,0,panda_trajectory_047_trac_task_5ms_r0,runs/panda_trajectory_047_trac_task_5ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,52718642,0.1663175,0.23403340000000003,0.27295785,,300,,{},0.0,0.0,0.0,0.00014773014639556475,0.00015428321738254479,0.0002716480006761057,0.0003136668863432048,0.14773014639556473,0.5358393961596074,2.3043329065813505,0.04608665813162701,0,panda,f85bc7a2dd13734c7e2d96d76439ed60f384fc1f8e47704220bde66ffe5c8b39,trajectory_009,smooth,trac_task_5ms,2,panda_trajectory_009_trac_task_5ms_r2,runs/panda_trajectory_009_trac_task_5ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1224014773,4.0272965,4.33666185,4.4284981199999995,,300,,{},0.013333333333333334,0.9866666666666667,0.9866666666666667,0.000999989998037312,0.0009999901346178744,0.008726558988619992,0.008726561005579553,0.9999899998397713,0.7864377677479745,17.945481055466754,0.35890962110933505,0,panda,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,trajectory_075,high_curvature,single_step_reserve,2,panda_trajectory_075_single_step_reserve_r2,runs/panda_trajectory_075_single_step_reserve_r2.jsonl.gz
