frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,optimization_call_rate,mean_conic_calls,intervention_normalized_mean,intervention_normalized_p95,unchanged_given_legal_backup,accepted_near_tolerance_rate,direct_return_rate,direct_extra_p50_ms,demand_coverage,demand_met_rate,partial_correction_rate,effective_command_adjustment_rate,geometric_recovery_rate,actual_shortfall_reduction_mean,normalized_shortfall_reduction_mean,partial_shortfall_reduction_mean,fallback_counts,decision_counts,robot,uid,site_id,family,method,repeat,run_id,raw_file
150,True,True,1.0,1.0,150,150,106608451,0.572724,1.4067984999999998,1.662119389999998,,150,,{},0.8733333333333333,1.0,0.12666666666666668,0.00021738218978493073,0.0006251879563880606,0.0005343318003878473,0.004301512774638535,0.21738218978493073,0.29217644617774385,1.1073257103266687,0.022146514206533373,0,0.12666666666666668,0.12666666666666668,0.0010351757806928955,0.008686613384798422,0.8733333333333333,0.0,0.8733333333333333,0.356705,0.5906040268456376,0.8733333333333333,0.12666666666666668,0.12666666666666668,0.0,0.009878970420571585,0.0022004704821244813,0.07799187174135462,{},"{""full_demand_satisfied"":131,""partial_effective_correction"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu025,0,panda_trajectory_00_cr_ik_elastic_mu025_r0,runs/panda_trajectory_00_cr_ik_elastic_mu025_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,101449423,0.561708,1.3761761,1.4225787199999995,,150,,{},0.8733333333333333,1.0,0.12666666666666668,0.0002161514526792619,0.00036924916849671646,0.0005298818565159351,0.005493866344135923,0.2161514526792619,0.29217633795572434,1.279693086796994,0.025593861735939884,0,0.12666666666666668,0.12666666666666668,0.0010351757806928955,0.008686613384798422,0.8733333333333333,0.0,0.8733333333333333,0.351469,0.5906040268456376,0.8733333333333333,0.12666666666666668,0.12666666666666668,0.0,0.009878970420571585,0.0022004704821244813,0.07799187174135462,{},"{""full_demand_satisfied"":131,""partial_effective_correction"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu025,1,panda_trajectory_00_cr_ik_elastic_mu025_r1,runs/panda_trajectory_00_cr_ik_elastic_mu025_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,100997891,0.5626795,1.38294715,1.42893455,,150,,{},0.8733333333333333,1.0,0.12666666666666668,0.0002161514526792619,0.0004472446573867438,0.0005343318003878473,0.004237240059263825,0.21738218978493073,0.2921768401267406,1.388485975390954,0.027769719507819084,0,0.12666666666666668,0.12666666666666668,0.0010351757806928955,0.008686613384798422,0.8733333333333333,0.0,0.8733333333333333,0.351483,0.5906040268456376,0.8733333333333333,0.12666666666666668,0.12666666666666668,0.0,0.009878970420571585,0.0022004704821244813,0.07799187174135462,{},"{""full_demand_satisfied"":131,""partial_effective_correction"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu025,2,panda_trajectory_00_cr_ik_elastic_mu025_r2,runs/panda_trajectory_00_cr_ik_elastic_mu025_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,96402109,0.5767115,0.8734672,0.9516266799999996,,150,,{},1.0,1.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,0.12666666666666668,0.12666666666666668,0.0,0.0,1.0,0.0,0.8733333333333333,0.354462,0.5906040268456376,0.8733333333333333,0.0,0.0,0.0,0.0,0.0,,"{""convex_solve_unsuccessful"":19}","{""full_demand_satisfied"":131,""backup_without_improvement"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu0,0,panda_trajectory_00_cr_ik_elastic_mu0_r0,runs/panda_trajectory_00_cr_ik_elastic_mu0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,89999978,0.562634,0.8196275,0.8962468099999997,,150,,{},1.0,1.0,0.0,0.00015484488376963976,0.0007233178579892997,0.00020332281633453648,0.0043803977140616035,0.15484488376963973,0.29217595023908166,1.3351667574778028,0.02670333514955606,0,0.12666666666666668,0.12666666666666668,0.0,0.0,1.0,0.0,0.8733333333333333,0.353437,0.5906040268456376,0.8733333333333333,0.0,0.0,0.0,0.0,0.0,,"{""convex_solve_unsuccessful"":19}","{""full_demand_satisfied"":131,""backup_without_improvement"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu0,1,panda_trajectory_00_cr_ik_elastic_mu0_r1,runs/panda_trajectory_00_cr_ik_elastic_mu0_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,90574345,0.5624205,0.8523403499999999,0.9096022599999994,,150,,{},1.0,1.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,0.12666666666666668,0.12666666666666668,0.0,0.0,1.0,0.0,0.8733333333333333,0.353404,0.5906040268456376,0.8733333333333333,0.0,0.0,0.0,0.0,0.0,,"{""convex_solve_unsuccessful"":19}","{""full_demand_satisfied"":131,""backup_without_improvement"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu0,2,panda_trajectory_00_cr_ik_elastic_mu0_r2,runs/panda_trajectory_00_cr_ik_elastic_mu0_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,94410406,0.5645025,0.8669908999999999,0.9424976799999997,,150,,{},1.0,1.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,0.12666666666666668,0.12666666666666668,0.0,0.0,1.0,0.0,0.8733333333333333,0.352703,0.5906040268456376,0.8733333333333333,0.0,0.0,0.0,0.0,0.0,,"{""convex_solve_unsuccessful"":19}","{""full_demand_satisfied"":131,""backup_without_improvement"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu1,0,panda_trajectory_00_cr_ik_elastic_mu1_r0,runs/panda_trajectory_00_cr_ik_elastic_mu1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,101794123,0.5540645,1.3505108499999998,1.3846250299999998,,150,,{},0.8733333333333333,1.0,0.12666666666666668,0.00026234068238116683,0.000279506922092854,0.0008683632075039231,0.0009673178772609707,0.2623406823811668,0.2921771475394801,0.7717516474659256,0.015435032949318514,0,0.12666666666666668,0.12666666666666668,0.001954498730656855,0.016395909401639253,0.8733333333333333,0.0,0.8733333333333333,0.346977,0.5906040268456376,0.8733333333333333,0.12666666666666668,0.12666666666666668,0.0,0.01849939830582045,0.004120609555045743,0.14604788136174038,{},"{""full_demand_satisfied"":131,""partial_effective_correction"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu1,1,panda_trajectory_00_cr_ik_elastic_mu1_r1,runs/panda_trajectory_00_cr_ik_elastic_mu1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,102007989,0.570045,1.3812297499999997,1.4120395799999996,,150,,{},0.8733333333333333,1.0,0.12666666666666668,0.0002758775549001629,0.000664827144672208,0.0009376552254629203,0.00488615700488369,0.27587755490016286,0.3103779370159152,2.4234331353839655,0.048468662707679314,0,0.12666666666666668,0.12666666666666668,0.001954498730656855,0.016395909401639253,0.8733333333333333,0.0,0.8733333333333333,0.354193,0.5906040268456376,0.8733333333333333,0.12666666666666668,0.12666666666666668,0.0,0.01849939830582045,0.004120609555045743,0.14604788136174038,{},"{""full_demand_satisfied"":131,""partial_effective_correction"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu1,2,panda_trajectory_00_cr_ik_elastic_mu1_r2,runs/panda_trajectory_00_cr_ik_elastic_mu1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,96711314,0.572299,0.9423479499999999,1.162279879999998,,150,,{},1.0,1.0,0.0,0.0001548436414431954,0.0005828868090718059,0.00020432317702408085,0.0062953730114229675,0.1548436414431954,0.2921759474025942,2.039516323019829,0.040790326460396584,0,0.12666666666666668,0.12666666666666668,0.0,0.0,1.0,0.0,0.8733333333333333,0.355419,0.5906040268456376,0.8733333333333333,0.0,0.0,0.0,0.0,0.0,,"{""convex_solve_unsuccessful"":19}","{""full_demand_satisfied"":131,""backup_without_improvement"":19}",panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik_elastic_mu4,0,panda_trajectory_00_cr_ik_elastic_mu4_r0,runs/panda_trajectory_00_cr_ik_elastic_mu4_r0.jsonl.gz
