robot,uid,site_id,family,method,repeat,frame,dt,previous_q,target_position,target_rotation,q,accepted,failure_kind,verification_reasons,position_error,orientation_error,velocity_utilization,internal_status,total_latency_ns
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,77,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.29225697968682185,0.4558261695143866,0.8960957523963271]","[[-0.24846953359784144,0.1675855318304292,0.954032483930596],[0.9213122397273281,0.3449905994626336,0.17934671229500312],[-0.29907632437604476,0.9235239984989694,-0.2401182550207084]]","[-0.19591840333709537,0.06098240370548181,1.3561475181707152,-1.1570521745998406,-1.1221414933271985,2.021859124086759,-0.9097916911880172]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011255567937363932,0.009822335984486459,0.9999999999989999,deadline,20165388
panda,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,trajectory_031,near_singular,trac_task_5ms,0,81,0.02,"[-0.20813057673927812,-0.050468960920324574,-1.8576952484004183,-0.22038289764147173,-1.6626933764531457,0.3193085269862983,0.3415390261041528]","[-0.1648124341178462,0.01345874320145471,0.9638904884385546]","[[-0.6178277095579575,0.7787950462075608,-0.10847671319196357],[0.7151220850713103,0.6138784999170523,0.3342956637212801],[0.3269393288450165,0.12896303091255618,-0.9362046848377855]]","[-0.20813057673927812,-0.050468960920324574,-1.8576952484004183,-0.22038289764147173,-1.6626933764531457,0.3193085269862983,0.3415390261041528]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.004504048425416972,0.016407745255007215,0.0,native_no_solution,5240977
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,balance_cached_k1,2,77,0.02,"[-0.2395184033421654,0.03691563358617164,1.3386597240040123,-1.166989941629958,-1.0698414933261289,2.0345397447859983,-0.9156898209192552]","[0.29225697968682185,0.4558261695143866,0.8960957523963271]","[[-0.24846953359784144,0.1675855318304292,0.954032483930596],[0.9213122397273281,0.3449905994626336,0.17934671229500312],[-0.29907632437604476,0.9235239984989694,-0.2401182550207084]]","[-0.195918403342209,0.06098240370474462,1.356147518174769,-1.1570521746006333,-1.1221414933260765,2.021859124088062,-0.9097916911880658]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011255567937973198,0.009822335985018651,0.9999999999989999,no_descent,11252989
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,single_gn_k1,1,95,0.02,"[-2.491305496064795,0.7756650165743607,-2.6357381136518736,-0.069800000001,0.8486724143668664,3.15960681661136,-0.18008226503819752]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.500084160202551,0.7704535912991796,-2.67933811365183,-0.069800000001,0.8626853951609851,3.159532256193432,-0.14392326042081058]",False,position_tolerance,"[""position_tolerance""]",0.0012644085221083087,0.00866269118964576,0.9999999999990037,no_descent,4507614
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,0,77,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.29225697968682185,0.4558261695143866,0.8960957523963271]","[[-0.24846953359784144,0.1675855318304292,0.954032483930596],[0.9213122397273281,0.3449905994626336,0.17934671229500312],[-0.29907632437604476,0.9235239984989694,-0.2401182550207084]]","[-0.19591840333709537,0.06098240370548181,1.3561475181707152,-1.1570521745998406,-1.1221414933271985,2.021859124086759,-0.9097916911880172]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011255567937363932,0.009822335984486459,0.9999999999989999,deadline,20169025
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,task_balance_k1,1,95,0.02,"[-2.4913054960647893,0.7756650165743527,-2.6357381136518043,-0.069800000001,0.8486724143667329,3.1596068166113622,-0.18008226503813712]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.5004970273977554,0.7707556129325733,-2.679338113651761,-0.069800000001,0.8661928943292507,3.161016756073742,-0.1471132688577751]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011446996439813837,0.009989388866972952,0.9999999999990037,deadline,20214941
panda,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,trajectory_031,near_singular,trac_task_20ms,1,85,0.02,"[-0.19475515210630173,-0.04267464723719872,-2.1582871289825523,-0.20828695849574513,-1.361030343962426,0.33386453615489275,0.34179427211502367]","[-0.17428192447585678,0.026374220500200704,0.9585766996264753]","[[-0.6328348292771891,0.7686972634182045,-0.09286870337780247],[0.720316518876359,0.6284694819274079,0.29354765016899687],[0.28401442126687,0.11887231594975735,-0.9514227141566391]]","[-0.19475515210630173,-0.04267464723719872,-2.1582871289825523,-0.20828695849574513,-1.361030343962426,0.33386453615489275,0.34179427211502367]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.00441078144167968,0.0181788683686003,0.0,native_no_solution,20262011
panda,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,trajectory_031,near_singular,trac_task_5ms,1,62,0.02,"[-0.0985376043663116,0.09641609014600218,-2.042387228465152,-0.4139454620843339,-1.5982631996598868,0.3704393515937636,0.4061661888145124]","[-0.11293277631716428,-0.047998637321742726,0.9849847049666595]","[[-0.5303550589807312,0.8294891961748221,-0.17513190698097375],[0.6657903794304011,0.53540968994331,0.5196726224968283],[0.5248301459248198,0.15900986555574442,-0.8362231643433927]]","[-0.0985376043663116,0.09641609014600218,-2.042387228465152,-0.4139454620843339,-1.5982631996598868,0.3704393515937636,0.4061661888145124]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.00437513719120661,0.00901740442089532,0.0,native_no_solution,5208316
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,balance_progress_k1,1,77,0.02,"[-0.2395184033421654,0.03691185664454461,1.3386568804451096,-1.1669905626669146,-1.0698414933261289,2.0345354979687267,-0.9156873242075844]","[0.29225697968682185,0.4558261695143866,0.8960957523963271]","[[-0.24846953359784144,0.1675855318304292,0.954032483930596],[0.9213122397273281,0.3449905994626336,0.17934671229500312],[-0.29907632437604476,0.9235239984989694,-0.2401182550207084]]","[-0.195918403342209,0.06098203106113487,1.356147007945918,-1.1570524091486856,-1.1221414933260765,2.0218596316338258,-0.9097913899651211]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001125556809076806,0.009822336118345513,0.9999999999989999,stationary,11468397
panda,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,trajectory_046,joint_limit_return,task_balance_k1,1,79,0.02,"[2.6104247507724923,-0.5992863307134056,0.5078999729010434,-1.1585251757632924,0.12110721368242626,2.521485661065476,-1.3751906417176065]","[-0.15013565412923652,-0.20567103671269008,1.0963692225602573]","[[0.06628128183562922,0.3026675980450581,-0.9507886814491748],[-0.9975424886077656,-0.0015881411715567152,-0.07004613643766634],[-0.022710682518384435,0.9530948551436285,0.3018185249422156]]","[2.6104247507724923,-0.5992863307134056,0.5078999729010434,-1.1585251757632924,0.12110721368242626,2.521485661065476,-1.3751906417176065]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.009755288234831943,0.010975904365756841,0.0,deadline,49029022
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,balance_cached_k1,1,95,0.02,"[-2.491305496064795,0.7756650165743607,-2.6357381136518736,-0.069800000001,0.8486724143668664,3.15960681661136,-0.18008226503819752]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.5004970273977594,0.7707556129325761,-2.67933811365183,-0.069800000001,0.8661928943293368,3.16101675607374,-0.14711326885778894]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011446996439812914,0.009989388866972936,0.9999999999990037,no_descent,10886358
panda,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,trajectory_031,near_singular,trac_task_20ms,0,83,0.02,"[-0.14726532958229432,-0.04156111440730933,-2.1053229689215254,-0.2109024278310811,-1.4665073525422134,0.33179682848702646,0.33747267282084614]","[-0.16962474970180827,0.01993882372636687,0.9612595220997899]","[[-0.62549809968461,0.773700598011063,-0.10069514351876811],[0.7179573158231041,0.6212870706905994,0.3139102872617874],[0.3054331677258144,0.12405547319654106,-0.9440978866743408]]","[-0.14726532958229432,-0.04156111440730933,-2.1053229689215254,-0.2109024278310811,-1.4665073525422134,0.33179682848702646,0.33747267282084614]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.004412787628089357,0.016016267237933757,0.0,native_no_solution,20266540
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,balance_cached_k1,1,77,0.02,"[-0.2395184033421654,0.03691563358617164,1.3386597240040123,-1.166989941629958,-1.0698414933261289,2.0345397447859983,-0.9156898209192552]","[0.29225697968682185,0.4558261695143866,0.8960957523963271]","[[-0.24846953359784144,0.1675855318304292,0.954032483930596],[0.9213122397273281,0.3449905994626336,0.17934671229500312],[-0.29907632437604476,0.9235239984989694,-0.2401182550207084]]","[-0.195918403342209,0.06098240370474462,1.356147518174769,-1.1570521746006333,-1.1221414933260765,2.021859124088062,-0.9097916911880658]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011255567937973198,0.009822335985018651,0.9999999999989999,no_descent,11527626
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,single_gn_k1,2,95,0.02,"[-2.491305496064795,0.7756650165743607,-2.6357381136518736,-0.069800000001,0.8486724143668664,3.15960681661136,-0.18008226503819752]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.500084160202551,0.7704535912991796,-2.67933811365183,-0.069800000001,0.8626853951609851,3.159532256193432,-0.14392326042081058]",False,position_tolerance,"[""position_tolerance""]",0.0012644085221083087,0.00866269118964576,0.9999999999990037,no_descent,4539185
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,balance_cached_k1,0,95,0.02,"[-2.491305496064795,0.7756650165743607,-2.6357381136518736,-0.069800000001,0.8486724143668664,3.15960681661136,-0.18008226503819752]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.5004970273977594,0.7707556129325761,-2.67933811365183,-0.069800000001,0.8661928943293368,3.16101675607374,-0.14711326885778894]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011446996439812914,0.009989388866972936,0.9999999999990037,no_descent,10992128
panda,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,trajectory_034,near_singular,balance_progress_k1,0,95,0.02,"[-2.491305496064795,0.7756650165743607,-2.6357381136518736,-0.069800000001,0.8486724143668664,3.15960681661136,-0.18008226503819752]","[-0.4054274029287489,-0.3924764217212314,0.9224459295520908]","[[0.31112720832278723,0.7861737538321768,-0.5339763000608667],[-0.9214269929948451,0.11193377034404087,-0.37207946414313875],[-0.2327491285091025,0.6077842214486908,0.7592273594492375]]","[-2.500496992621367,0.7707555058404669,-2.67933811365183,-0.069800000001,0.866191870290149,3.161016780502376,-0.1471122684693229]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0011446996604676939,0.00998938901084812,0.9999999999990037,no_descent,10241179
