frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,uid,site_id,family,method,repeat,run_id,raw_file
150,True,True,1.0,1.0,150,150,26249471,0.169351,0.20901789999999953,0.26667824999999995,,150,,{},0.0,0.0,0.0,4.772184424449913e-05,4.937824962017092e-05,0.0001032613448903895,0.00010649310984001442,0.047721844244499136,0.25303103376712754,0.6200292424431688,0.012400584848863376,0,panda,81553f47da5462f4fc3c3158361d719fb6ff2dd3c3ac9beca1cc32d96a5a6847,trajectory_041,joint_limit_return,trac_task_20ms,1,panda_trajectory_041_trac_task_20ms_r1,runs/panda_trajectory_041_trac_task_20ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,25992915,0.1687605,0.20308299999999965,0.24525898999999984,,150,,{},0.0,0.0,0.0,5.1477843840682424e-05,5.2234263206482e-05,0.0001633694031440402,0.00016970046094151768,0.05147784384068242,0.28991172587178976,0.7101134355572971,0.014202268711145943,0,panda,9f6b12d25c86286b5f8d49edd852f3be6d802b4c3b01dad2bab91aaa42550f3c,trajectory_049,joint_limit_return,trac_task_5ms,0,panda_trajectory_049_trac_task_5ms_r0,runs/panda_trajectory_049_trac_task_5ms_r0.jsonl.gz
150,False,False,0.5133333333333333,0.5133333333333333,77,77,1206051360,1.0028935,20.2656926,20.28491458,77,77,position_tolerance+orientation_tolerance,"{""position_tolerance+orientation_tolerance"":73}",0.0,0.0,0.0,0.0006619630476048642,0.0008958862632817445,0.0013757866576741109,0.008267666014730227,0.6619630476048641,0.9999999999990005,6.759163338319866,0.1351832667663973,0,panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,panda_trajectory_007_task_balance_k1_r1,runs/panda_trajectory_007_task_balance_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,37229575,0.246526,0.25987619999999995,0.2903795699999997,,150,,{},0.0,0.0,0.0,0.0002786674200778898,0.0003403583922859898,0.00023994371042433687,0.00028408593770115593,0.2786674200778898,0.7646455712764942,6.1971145382541195,0.1239422907650824,0,panda,fead16012d3624edf0dfdeb423ca1bcdcefd6374c7e5b676ff2beaf3ebfa4eee,trajectory_078,high_curvature,balance_progress_k1,0,panda_trajectory_078_balance_progress_k1_r0,runs/panda_trajectory_078_balance_progress_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,37095726,0.243387,0.25628534999999997,0.3583708099999987,,150,,{},0.0,0.0,0.0,0.0003616242972165294,0.0005126813995115901,0.000271028291144133,0.00037368843166530463,0.3616242972165294,0.6772518862090853,5.9622768072578145,0.11924553614515628,0,panda,ddb21431719cc18d09cde65ea71559a08b888b7e51fbc4a0797ece3b2e9dd987,trajectory_064,high_curvature,balance_progress_k1,1,panda_trajectory_064_balance_progress_k1_r1,runs/panda_trajectory_064_balance_progress_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,26349984,0.168429,0.2125371499999996,0.3059516499999998,,150,,{},0.0,0.0,0.0,0.00011911332121941467,0.0001219341835000418,0.00015808930991134413,0.00016018700109188407,0.11911332121941466,0.25300999900449406,0.6760239800458129,0.013520479600916258,0,panda,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,trajectory_005,smooth,trac_task_20ms,1,panda_trajectory_005_trac_task_20ms_r1,runs/panda_trajectory_005_trac_task_20ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,39720388,0.2684985,0.27862345,0.31676594999999985,,150,,{},0.0,0.0,0.0,0.00012466339370732318,0.0009507257470325099,0.0006858000568167291,0.0017748360645103436,0.12466339370732317,0.427504479879247,3.89564708718675,0.077912941743735,0,panda,edbde7bf236ce436987aa49d6fd24a865d7e51ae1aaade576b09bb5d9c6c8787,trajectory_038,near_singular,single_gn_k1,2,panda_trajectory_038_single_gn_k1_r2,runs/panda_trajectory_038_single_gn_k1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,72327851,0.4924745,0.50995165,0.5357831099999997,,150,,{},0.0,0.0,0.0,0.00038010875739181906,0.000996166648263766,0.000867217670135356,0.0015229391642882647,0.38010875739181904,0.3856154452981513,3.3623743575959075,0.06724748715191815,0,panda,d6cdc156fd5bdf242b3b78a2537995487da58e252b7979672706b06af2612ec0,trajectory_025,near_singular,task_balance_k1,1,panda_trajectory_025_task_balance_k1_r1,runs/panda_trajectory_025_task_balance_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,25963047,0.167194,0.19254219999999994,0.3461105899999989,,150,,{},0.0,0.0,0.0,0.0002848033394752759,0.0008009186399914192,0.0006871459763861132,0.0020433625187106716,0.28480333947527586,0.23656409528251865,0.8751327679489208,0.017502655358978415,0,panda,b60a2ea44227e9165d9b5c1edbef42c4623cf30c63fdff30658f455f46a0d39d,trajectory_036,near_singular,trac_task_5ms,2,panda_trajectory_036_trac_task_5ms_r2,runs/panda_trajectory_036_trac_task_5ms_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,36700910,0.2413475,0.25564315,0.28654441999999986,,150,,{},0.0,0.0,0.0,6.153060798269703e-05,6.308560081793185e-05,0.00010580422043684875,0.00011222212035810717,0.06153060798269702,0.2797995443414598,0.5523879441408834,0.01104775888281767,0,panda,9e26cb34ddcd00cfea5bd1f81023dde8dc17aa5fd6d49cabfc2e47b0983437bf,trajectory_004,smooth,balance_progress_k1,2,panda_trajectory_004_balance_progress_k1_r2,runs/panda_trajectory_004_balance_progress_k1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,36844743,0.249524,0.2608459,0.27071307999999994,,150,,{},0.0,0.0,0.0,0.00012466339370732318,0.0009507257470325099,0.0006858000568167291,0.0017748360645103436,0.12466339370732317,0.427504479879247,3.89564708718675,0.077912941743735,0,panda,edbde7bf236ce436987aa49d6fd24a865d7e51ae1aaade576b09bb5d9c6c8787,trajectory_038,near_singular,balance_cached_k1,1,panda_trajectory_038_balance_cached_k1_r1,runs/panda_trajectory_038_balance_cached_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,75853562,0.5027695,0.5190933,0.5527677599999996,,150,,{},0.0,0.0,0.0,0.00047962830557155526,0.0005646248792458075,0.0005364805789738825,0.0007227640796340763,0.4796283055715553,0.8750029367565086,5.752997108675505,0.11505994217351008,0,panda,b816db2175ce1a86efef5d5e648273799f6c086f88015ec4718713d8bab7a120,trajectory_065,high_curvature,task_balance_k1,0,panda_trajectory_065_task_balance_k1_r0,runs/panda_trajectory_065_task_balance_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,36962670,0.249642,0.2592615,0.3043559499999997,,150,,{},0.0,0.0,0.0,0.00038010875739191875,0.000996166648263766,0.0008672176701355066,0.0015229391642882647,0.38010875739191874,0.3856154452957475,3.3623743575910723,0.06724748715182144,0,panda,d6cdc156fd5bdf242b3b78a2537995487da58e252b7979672706b06af2612ec0,trajectory_025,near_singular,balance_progress_k1,0,panda_trajectory_025_balance_progress_k1_r0,runs/panda_trajectory_025_balance_progress_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,37759658,0.2482445,0.25870924999999995,0.30542735999999976,,150,,{},0.0,0.0,0.0,9.494891688368708e-05,9.633352547877275e-05,0.0001863847165565537,0.00019052455435590677,0.09494891688368708,0.38714281975003834,0.8535995449044039,0.01707199089808808,0,panda,636631a1465f29747d08371a60e932087e17172a296c229e770d617698841afa,trajectory_054,joint_limit_return,balance_progress_k1,2,panda_trajectory_054_balance_progress_k1_r2,runs/panda_trajectory_054_balance_progress_k1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,75937313,0.502674,0.5198559500000001,0.5831625699999992,,150,,{},0.0,0.0,0.0,0.00015271150511154353,0.0001573094620269512,0.0001085689074528652,0.00011032270739479762,0.15271150511154352,0.3287238931607,0.9652872451651262,0.019305744903302523,0,panda,2286803678de09340f4bb9dc3f37d70b78a5dd9f307ee6ffad9c26c2aef32b84,trajectory_050,joint_limit_return,task_balance_k1,0,panda_trajectory_050_task_balance_k1_r0,runs/panda_trajectory_050_task_balance_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,35845752,0.2466865,0.26118895,0.3295267999999993,,150,,{},0.0,0.0,0.0,0.0007222798752593879,0.000972685695157471,0.0025421217845521603,0.00460216967082065,0.7222798752593879,0.9999999999989999,23.385517448639625,0.4677103489727925,0,panda,aae381ea20e0ccd0574b1e42f0fd2f79c6f2148818b45747b1909d5a737696f1,trajectory_021,near_singular,balance_cached_k1,2,panda_trajectory_021_balance_cached_k1_r2,runs/panda_trajectory_021_balance_cached_k1_r2.jsonl.gz
150,False,False,0.54,0.54,81,81,447385579,4.2732625,5.2324772,5.284499199999999,81,81,internal_nonconvergence+position_tolerance+orientation_tolerance,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":69}",0.0,0.0,0.0,0.0007748672282529568,0.0008744125092700442,0.005480391361764068,0.0069692915931086055,0.7986219889596631,0.9999999999999993,14.91476113337629,0.2982952226675258,0,panda,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,trajectory_031,near_singular,trac_task_5ms,0,panda_trajectory_031_trac_task_5ms_r0,runs/panda_trajectory_031_trac_task_5ms_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,36828285,0.248336,0.2630531,0.32337406999999935,,150,,{},0.0,0.0,0.0,0.0005174817136496046,0.0009710596056058157,0.0008168370340434903,0.0018248113678333267,0.5174817136496046,0.2684133023305031,2.763094398950835,0.055261887979016704,0,panda,facfc1e9af9d196961645dc2ab5e481c8c5fdb0cd6bff9c4e6ba0aac4f396a99,trajectory_028,near_singular,balance_cached_k1,0,panda_trajectory_028_balance_cached_k1_r0,runs/panda_trajectory_028_balance_cached_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,42044660,0.275917,0.2950125,0.36167689999999914,,150,,{},0.0,0.0,0.0,9.494891688368708e-05,9.633352547877275e-05,0.0001863847165565537,0.00019052455435590677,0.09494891688368708,0.38714281975003834,0.8535995449044039,0.01707199089808808,0,panda,636631a1465f29747d08371a60e932087e17172a296c229e770d617698841afa,trajectory_054,joint_limit_return,single_gn_k1,1,panda_trajectory_054_single_gn_k1_r1,runs/panda_trajectory_054_single_gn_k1_r1.jsonl.gz
